source,target,weight
1009379,1009214,0
1009379,1009583,17
1009379,1009724,0
1009379,1009417,0
1009379,1009512,0
1009379,1009281,1
1009379,1009707,15
1009379,1010852,0
1009379,1009367,1
1009379,1009407,3
1009379,1009708,0
1009379,1011336,0
1009379,1009504,0
1009379,1009310,0
1009379,1010360,0
1009379,1009318,0
1009379,1009215,3
1009379,1009524,23
1009379,1010370,0
1009379,1010892,0
1009379,1009337,3
1009379,1009182,0
1009379,1011299,0
1009379,1011010,0
1009379,1009466,0
1009379,1009508,2
1009379,1011490,3
1009379,1009343,9
1009379,1009219,0
1009379,1009719,0
1009379,1009554,0
1009379,1009452,1
1009379,1011109,0
1009379,1009277,1
1009379,1009372,0
1009379,1009499,2
1009379,1009609,0
1009379,1010771,0
1009379,1009652,2
1009379,1009389,0
1009379,1009224,14
1009379,1010894,0
1009379,1009288,1
1009379,1009365,2
1009379,1009381,0
1009379,1009267,0
1009379,1011023,1
1009379,1016181,0
1009379,1009608,3
1009379,1009480,3
1009379,1009705,0
1009379,1010738,6
1009379,1009477,0
1009379,1009312,0
1009379,1009722,0
1009379,1009327,4
1009379,1009577,0
1009379,1009297,4
1009379,1009382,0
1009379,1010373,0
1009379,1009325,0
1009379,1009638,0
1009379,1010354,1
1009312,1009610,24
1009312,1009726,16
1009312,1009368,34
1009312,1009220,23
1009312,1009718,16
1009312,1009165,26
1009312,1009664,45
1009312,1009351,27
1009312,1009299,85
1009312,1009262,6
1009312,1009356,72
1009312,1009662,61
1009312,1009257,11
1009312,1009268,3
1009312,1009282,18
1009312,1009629,7
1009312,1009366,68
1009312,1009515,0
1009312,1009175,4
1009312,1009187,15
1009312,1009243,8
1009312,1010791,5
1009312,1009459,63
1009312,1009546,2
1009312,1009592,106
1009312,1009472,6
1009312,1009338,8
1009312,1009362,1
1009312,1009697,14
1009312,1009159,2
1009312,1009189,1
1009312,1009313,4
1009312,1010338,10
1009312,1009562,10
1009312,1009471,11
1009312,1009214,0
1009312,1009583,3
1009312,1009724,0
1009312,1009417,3
1009312,1009512,1
1009312,1009281,16
1009312,1009707,10
1009312,1010852,0
1009312,1009367,0
1009312,1009407,9
1009312,1009708,0
1009312,1011336,0
1009312,1009504,2
1009312,1009310,3
1009312,1010360,0
1009312,1009318,0
1009312,1009215,0
1009312,1009524,2
1009312,1010370,3
1009312,1010892,0
1009312,1009337,3
1009312,1009182,0
1009312,1011299,6
1009312,1011010,0
1009312,1009466,16
1009312,1009508,1
1009312,1011490,3
1009312,1009343,2
1009312,1009219,0
1009312,1009719,0
1009312,1009554,0
1009312,1009452,0
1009312,1011109,0
1009312,1009277,2
1009312,1009372,0
1009312,1009499,1
1009312,1009609,5
1009312,1010771,0
1009312,1009652,21
1009312,1009389,0
1009312,1009224,8
1009312,1010894,0
1009312,1009288,0
1009312,1009365,5
1009312,1009381,0
1009312,1009267,0
1009312,1011023,3
1009312,1016181,1
1009312,1009608,4
1009312,1009480,12
1009312,1009705,0
1009312,1010738,0
1009312,1009477,14
1009312,1009379,0
1009312,1009722,0
1009312,1009327,0
1009312,1009577,0
1009312,1009297,0
1009312,1009382,2
1009312,1010373,1
1009312,1009325,3
1009312,1009638,2
1009312,1010354,18
1009722,1009610,12
1009722,1009726,63
1009722,1009368,3
1009722,1009220,3
1009722,1009718,46
1009722,1009165,5
1009722,1009664,1
1009722,1009351,1
1009722,1009299,2
1009722,1009262,0
1009722,1009356,0
1009722,1009662,1
1009722,1009257,12
1009722,1009268,8
1009722,1009282,1
1009722,1009629,20
1009722,1009366,1
1009722,1009515,7
1009722,1009175,8
1009722,1009187,1
1009722,1009243,7
1009722,1010791,0
1009722,1009459,0
1009722,1009546,1
1009722,1009592,0
1009722,1009472,21
1009722,1009338,9
1009722,1009362,3
1009722,1009697,0
1009722,1009159,12
1009722,1009189,7
1009722,1009313,11
1009722,1010338,3
1009722,1009562,0
1009722,1009471,1
1009722,1009214,19
1009722,1009583,0
1009722,1009724,22
1009722,1009417,2
1009722,1009512,15
1009722,1009281,1
1009722,1009707,1
1009722,1010852,0
1009722,1009367,0
1009722,1009407,0
1009722,1009708,0
1009722,1011336,0
1009722,1009504,1
1009722,1009310,8
1009722,1010360,0
1009722,1009318,2
1009722,1009215,1
1009722,1009524,2
1009722,1010370,0
1009722,1010892,0
1009722,1009337,0
1009722,1009182,18
1009722,1011299,3
1009722,1011010,0
1009722,1009466,6
1009722,1009508,4
1009722,1011490,0
1009722,1009343,1
1009722,1009219,0
1009722,1009719,0
1009722,1009554,4
1009722,1009452,0
1009722,1011109,0
1009722,1009277,11
1009722,1009372,0
1009722,1009499,0
1009722,1009609,3
1009722,1010771,0
1009722,1009652,0
1009722,1009389,0
1009722,1009224,0
1009722,1010894,0
1009722,1009288,0
1009722,1009365,0
1009722,1009381,2
1009722,1009267,0
1009722,1011023,0
1009722,1016181,1
1009722,1009608,0
1009722,1009480,0
1009722,1009705,33
1009722,1010738,1
1009722,1009477,0
1009722,1009379,0
1009722,1009312,0
1009722,1009327,13
1009722,1009577,0
1009722,1009297,0
1009722,1009382,1
1009722,1010373,0
1009722,1009325,0
1009722,1009638,0
1009722,1010354,0
1009327,1009610,6
1009327,1009726,138
1009327,1009368,11
1009327,1009220,13
1009327,1009718,62
1009327,1009165,2
1009327,1009664,9
1009327,1009351,10
1009327,1009299,1
1009327,1009262,7
1009327,1009356,7
1009327,1009662,7
1009327,1009257,107
1009327,1009268,3
1009327,1009282,4
1009327,1009629,62
1009327,1009366,8
1009327,1009515,8
1009327,1009175,72
1009327,1009187,2
1009327,1009243,35
1009327,1010791,3
1009327,1009459,9
1009327,1009546,30
1009327,1009592,1
1009327,1009472,54
1009327,1009338,4
1009327,1009362,56
1009327,1009697,3
1009327,1009159,44
1009327,1009189,2
1009327,1009313,35
1009327,1010338,2
1009327,1009562,6
1009327,1009471,1
1009327,1009214,11
1009327,1009583,2
1009327,1009724,4
1009327,1009417,24
1009327,1009512,17
1009327,1009281,6
1009327,1009707,2
1009327,1010852,0
1009327,1009367,0
1009327,1009407,5
1009327,1009708,0
1009327,1011336,1
1009327,1009504,44
1009327,1009310,17
1009327,1010360,0
1009327,1009318,1
1009327,1009215,0
1009327,1009524,10
1009327,1010370,0
1009327,1010892,0
1009327,1009337,8
1009327,1009182,28
1009327,1011299,0
1009327,1011010,0
1009327,1009466,6
1009327,1009508,26
1009327,1011490,1
1009327,1009343,2
1009327,1009219,18
1009327,1009719,1
1009327,1009554,10
1009327,1009452,1
1009327,1011109,6
1009327,1009277,3
1009327,1009372,1
1009327,1009499,6
1009327,1009609,2
1009327,1010771,7
1009327,1009652,2
1009327,1009389,5
1009327,1009224,1
1009327,1010894,0
1009327,1009288,2
1009327,1009365,0
1009327,1009381,13
1009327,1009267,7
1009327,1011023,0
1009327,1016181,1
1009327,1009608,1
1009327,1009480,1
1009327,1009705,5
1009327,1010738,26
1009327,1009477,0
1009327,1009379,4
1009327,1009312,0
1009327,1009722,13
1009327,1009577,0
1009327,1009297,2
1009327,1009382,5
1009327,1010373,0
1009327,1009325,0
1009327,1009638,9
1009327,1010354,5
1009577,1009610,21
1009577,1009726,1
1009577,1009368,7
1009577,1009220,14
1009577,1009718,9
1009577,1009165,3
1009577,1009664,4
1009577,1009351,6
1009577,1009299,1
1009577,1009262,14
1009577,1009356,1
1009577,1009662,9
1009577,1009257,0
1009577,1009268,0
1009577,1009282,5
1009577,1009629,0
1009577,1009366,0
1009577,1009515,5
1009577,1009175,1
1009577,1009187,2
1009577,1009243,0
1009577,1010791,1
1009577,1009459,1
1009577,1009546,0
1009577,1009592,0
1009577,1009472,0
1009577,1009338,3
1009577,1009362,0
1009577,1009697,0
1009577,1009159,0
1009577,1009189,10
1009577,1009313,0
1009577,1010338,3
1009577,1009562,0
1009577,1009471,5
1009577,1009214,0
1009577,1009583,0
1009577,1009724,0
1009577,1009417,0
1009577,1009512,0
1009577,1009281,1
1009577,1009707,3
1009577,1010852,0
1009577,1009367,23
1009577,1009407,0
1009577,1009708,3
1009577,1011336,0
1009577,1009504,0
1009577,1009310,0
1009577,1010360,0
1009577,1009318,4
1009577,1009215,10
1009577,1009524,0
1009577,1010370,0
1009577,1010892,0
1009577,1009337,0
1009577,1009182,0
1009577,1011299,0
1009577,1011010,0
1009577,1009466,2
1009577,1009508,0
1009577,1011490,3
1009577,1009343,0
1009577,1009219,1
1009577,1009719,0
1009577,1009554,1
1009577,1009452,7
1009577,1011109,0
1009577,1009277,2
1009577,1009372,3
1009577,1009499,0
1009577,1009609,0
1009577,1010771,0
1009577,1009652,0
1009577,1009389,8
1009577,1009224,0
1009577,1010894,0
1009577,1009288,9
1009577,1009365,0
1009577,1009381,0
1009577,1009267,0
1009577,1011023,0
1009577,1016181,0
1009577,1009608,5
1009577,1009480,0
1009577,1009705,0
1009577,1010738,0
1009577,1009477,0
1009577,1009379,0
1009577,1009312,0
1009577,1009722,0
1009577,1009327,0
1009577,1009297,9
1009577,1009382,0
1009577,1010373,0
1009577,1009325,0
1009577,1009638,1
1009577,1010354,0
1009297,1009610,20
1009297,1009726,3
1009297,1009368,53
1009297,1009220,165
1009297,1009718,14
1009297,1009165,42
1009297,1009664,34
1009297,1009351,20
1009297,1009299,2
1009297,1009262,7
1009297,1009356,8
1009297,1009662,8
1009297,1009257,4
1009297,1009268,0
1009297,1009282,8
1009297,1009629,4
1009297,1009366,12
1009297,1009515,3
1009297,1009175,12
1009297,1009187,43
1009297,1009243,1
1009297,1010791,14
1009297,1009459,13
1009297,1009546,2
1009297,1009592,0
1009297,1009472,1
1009297,1009338,14
1009297,1009362,3
1009297,1009697,42
1009297,1009159,1
1009297,1009189,41
1009297,1009313,2
1009297,1010338,12
1009297,1009562,28
1009297,1009471,23
1009297,1009214,1
1009297,1009583,23
1009297,1009724,0
1009297,1009417,0
1009297,1009512,0
1009297,1009281,10
1009297,1009707,28
1009297,1010852,0
1009297,1009367,6
1009297,1009407,2
1009297,1009708,0
1009297,1011336,0
1009297,1009504,2
1009297,1009310,0
1009297,1010360,0
1009297,1009318,0
1009297,1009215,4
1009297,1009524,15
1009297,1010370,0
1009297,1010892,0
1009297,1009337,1
1009297,1009182,1
1009297,1011299,1
1009297,1011010,0
1009297,1009466,3
1009297,1009508,0
1009297,1011490,12
1009297,1009343,9
1009297,1009219,1
1009297,1009719,6
1009297,1009554,0
1009297,1009452,5
1009297,1011109,0
1009297,1009277,0
1009297,1009372,0
1009297,1009499,0
1009297,1009609,0
1009297,1010771,0
1009297,1009652,3
1009297,1009389,4
1009297,1009224,3
1009297,1010894,0
1009297,1009288,2
1009297,1009365,0
1009297,1009381,0
1009297,1009267,0
1009297,1011023,0
1009297,1016181,1
1009297,1009608,5
1009297,1009480,0
1009297,1009705,0
1009297,1010738,0
1009297,1009477,1
1009297,1009379,4
1009297,1009312,0
1009297,1009722,0
1009297,1009327,2
1009297,1009577,9
1009297,1009382,0
1009297,1010373,0
1009297,1009325,7
1009297,1009638,2
1009297,1010354,1
1009382,1009610,22
1009382,1009726,107
1009382,1009368,12
1009382,1009220,10
1009382,1009718,53
1009382,1009165,9
1009382,1009664,15
1009382,1009351,13
1009382,1009299,3
1009382,1009262,1
1009382,1009356,5
1009382,1009662,5
1009382,1009257,31
1009382,1009268,10
1009382,1009282,6
1009382,1009629,28
1009382,1009366,2
1009382,1009515,2
1009382,1009175,20
1009382,1009187,1
1009382,1009243,28
1009382,1010791,0
1009382,1009459,3
1009382,1009546,20
1009382,1009592,3
1009382,1009472,51
1009382,1009338,0
1009382,1009362,37
1009382,1009697,1
1009382,1009159,31
1009382,1009189,0
1009382,1009313,19
1009382,1010338,1
1009382,1009562,6
1009382,1009471,1
1009382,1009214,10
1009382,1009583,3
1009382,1009724,12
1009382,1009417,16
1009382,1009512,17
1009382,1009281,3
1009382,1009707,3
1009382,1010852,0
1009382,1009367,3
1009382,1009407,1
1009382,1009708,0
1009382,1011336,2
1009382,1009504,22
1009382,1009310,12
1009382,1010360,12
1009382,1009318,0
1009382,1009215,11
1009382,1009524,8
1009382,1010370,1
1009382,1010892,0
1009382,1009337,27
1009382,1009182,13
1009382,1011299,0
1009382,1011010,0
1009382,1009466,4
1009382,1009508,14
1009382,1011490,8
1009382,1009343,4
1009382,1009219,14
1009382,1009719,4
1009382,1009554,14
1009382,1009452,0
1009382,1011109,0
1009382,1009277,6
1009382,1009372,0
1009382,1009499,20
1009382,1009609,0
1009382,1010771,14
1009382,1009652,1
1009382,1009389,0
1009382,1009224,1
1009382,1010894,0
1009382,1009288,0
1009382,1009365,0
1009382,1009381,10
1009382,1009267,10
1009382,1011023,0
1009382,1016181,0
1009382,1009608,0
1009382,1009480,0
1009382,1009705,10
1009382,1010738,3
1009382,1009477,6
1009382,1009379,0
1009382,1009312,2
1009382,1009722,1
1009382,1009327,5
1009382,1009577,0
1009382,1009297,0
1009382,1010373,0
1009382,1009325,4
1009382,1009638,3
1009382,1010354,2
1010373,1009610,6
1010373,1009726,1
1010373,1009368,1
1010373,1009220,0
1010373,1009718,0
1010373,1009165,0
1010373,1009664,2
1010373,1009351,0
1010373,1009299,1
1010373,1009262,0
1010373,1009356,0
1010373,1009662,0
1010373,1009257,0
1010373,1009268,12
1010373,1009282,2
1010373,1009629,0
1010373,1009366,0
1010373,1009515,3
1010373,1009175,0
1010373,1009187,0
1010373,1009243,0
1010373,1010791,0
1010373,1009459,0
1010373,1009546,0
1010373,1009592,0
1010373,1009472,0
1010373,1009338,0
1010373,1009362,0
1010373,1009697,0
1010373,1009159,0
1010373,1009189,0
1010373,1009313,2
1010373,1010338,0
1010373,1009562,0
1010373,1009471,0
1010373,1009214,1
1010373,1009583,11
1010373,1009724,0
1010373,1009417,0
1010373,1009512,0
1010373,1009281,0
1010373,1009707,0
1010373,1010852,0
1010373,1009367,0
1010373,1009407,6
1010373,1009708,0
1010373,1011336,0
1010373,1009504,0
1010373,1009310,0
1010373,1010360,0
1010373,1009318,0
1010373,1009215,0
1010373,1009524,0
1010373,1010370,0
1010373,1010892,0
1010373,1009337,0
1010373,1009182,0
1010373,1011299,1
1010373,1011010,0
1010373,1009466,0
1010373,1009508,0
1010373,1011490,0
1010373,1009343,0
1010373,1009219,0
1010373,1009719,0
1010373,1009554,0
1010373,1009452,1
1010373,1011109,0
1010373,1009277,0
1010373,1009372,1
1010373,1009499,0
1010373,1009609,0
1010373,1010771,0
1010373,1009652,0
1010373,1009389,0
1010373,1009224,0
1010373,1010894,0
1010373,1009288,0
1010373,1009365,0
1010373,1009381,0
1010373,1009267,0
1010373,1011023,0
1010373,1016181,0
1010373,1009608,0
1010373,1009480,0
1010373,1009705,0
1010373,1010738,0
1010373,1009477,0
1010373,1009379,0
1010373,1009312,1
1010373,1009722,0
1010373,1009327,0
1010373,1009577,0
1010373,1009297,0
1010373,1009382,0
1010373,1009325,0
1010373,1009638,0
1010373,1010354,0
1009325,1009610,95
1009325,1009726,7
1009325,1009368,21
1009325,1009220,27
1009325,1009718,22
1009325,1009165,23
1009325,1009664,17
1009325,1009351,10
1009325,1009299,3
1009325,1009262,5
1009325,1009356,7
1009325,1009662,6
1009325,1009257,5
1009325,1009268,1
1009325,1009282,8
1009325,1009629,1
1009325,1009366,1
1009325,1009515,4
1009325,1009175,5
1009325,1009187,0
1009325,1009243,5
1009325,1010791,6
1009325,1009459,12
1009325,1009546,0
1009325,1009592,2
1009325,1009472,3
1009325,1009338,7
1009325,1009362,3
1009325,1009697,16
1009325,1009159,0
1009325,1009189,16
1009325,1009313,1
1009325,1010338,7
1009325,1009562,4
1009325,1009471,6
1009325,1009214,0
1009325,1009583,4
1009325,1009724,0
1009325,1009417,2
1009325,1009512,1
1009325,1009281,9
1009325,1009707,4
1009325,1010852,0
1009325,1009367,5
1009325,1009407,11
1009325,1009708,14
1009325,1011336,0
1009325,1009504,1
1009325,1009310,4
1009325,1010360,11
1009325,1009318,0
1009325,1009215,9
1009325,1009524,9
1009325,1010370,0
1009325,1010892,0
1009325,1009337,1
1009325,1009182,0
1009325,1011299,0
1009325,1011010,2
1009325,1009466,4
1009325,1009508,0
1009325,1011490,15
1009325,1009343,5
1009325,1009219,0
1009325,1009719,0
1009325,1009554,0
1009325,1009452,8
1009325,1011109,0
1009325,1009277,1
1009325,1009372,15
1009325,1009499,0
1009325,1009609,0
1009325,1010771,0
1009325,1009652,0
1009325,1009389,3
1009325,1009224,1
1009325,1010894,0
1009325,1009288,1
1009325,1009365,0
1009325,1009381,0
1009325,1009267,1
1009325,1011023,0
1009325,1016181,1
1009325,1009608,2
1009325,1009480,0
1009325,1009705,0
1009325,1010738,0
1009325,1009477,0
1009325,1009379,0
1009325,1009312,3
1009325,1009722,0
1009325,1009327,0
1009325,1009577,0
1009325,1009297,7
1009325,1009382,4
1009325,1010373,0
1009325,1009638,1
1009325,1010354,2
1009638,1009610,5
1009638,1009726,102
1009638,1009368,14
1009638,1009220,8
1009638,1009718,43
1009638,1009165,4
1009638,1009664,12
1009638,1009351,5
1009638,1009299,1
1009638,1009262,1
1009638,1009356,4
1009638,1009662,4
1009638,1009257,28
1009638,1009268,5
1009638,1009282,5
1009638,1009629,29
1009638,1009366,4
1009638,1009515,6
1009638,1009175,34
1009638,1009187,3
1009638,1009243,28
1009638,1010791,3
1009638,1009459,6
1009638,1009546,22
1009638,1009592,1
1009638,1009472,20
1009638,1009338,1
1009638,1009362,20
1009638,1009697,4
1009638,1009159,25
1009638,1009189,3
1009638,1009313,18
1009638,1010338,1
1009638,1009562,3
1009638,1009471,6
1009638,1009214,12
1009638,1009583,1
1009638,1009724,92
1009638,1009417,15
1009638,1009512,16
1009638,1009281,5
1009638,1009707,3
1009638,1010852,0
1009638,1009367,0
1009638,1009407,3
1009638,1009708,0
1009638,1011336,45
1009638,1009504,10
1009638,1009310,14
1009638,1010360,0
1009638,1009318,0
1009638,1009215,0
1009638,1009524,11
1009638,1010370,0
1009638,1010892,0
1009638,1009337,8
1009638,1009182,12
1009638,1011299,0
1009638,1011010,0
1009638,1009466,3
1009638,1009508,5
1009638,1011490,0
1009638,1009343,0
1009638,1009219,108
1009638,1009719,0
1009638,1009554,3
1009638,1009452,0
1009638,1011109,5
1009638,1009277,41
1009638,1009372,0
1009638,1009499,8
1009638,1009609,0
1009638,1010771,0
1009638,1009652,0
1009638,1009389,0
1009638,1009224,0
1009638,1010894,0
1009638,1009288,0
1009638,1009365,0
1009638,1009381,12
1009638,1009267,6
1009638,1011023,0
1009638,1016181,0
1009638,1009608,3
1009638,1009480,1
1009638,1009705,84
1009638,1010738,5
1009638,1009477,0
1009638,1009379,0
1009638,1009312,2
1009638,1009722,0
1009638,1009327,9
1009638,1009577,1
1009638,1009297,2
1009638,1009382,3
1009638,1010373,0
1009638,1009325,1
1009638,1010354,23
1010354,1009610,12
1010354,1009726,32
1010354,1009368,11
